timestamp,user_id,pixel_color,coordinate
2022-04-03 17:54:29.304 UTC,hyUTffQ7ZMUWykTYcwgkrBczJIzktM1TCgKwjkFl4bzm+6a71Ge6TMLXz4JSmYdlroo68ZJBtzWbXTLOyWsl4A==,#BE0039,"1847,585"
2022-04-03 17:54:29.304 UTC,yI4j5jvNQ/guOeOiWtvt4teXKXt8WuDa1WwVKh7UhSyJVt5SLnwlooZ5XtqITiA8vWYvVabFhDEgVub6+wj7ZA==,#BE0039,"179,947"
2022-04-03 17:54:29.304 UTC,P1UX2LcJE67lYWVZswjJACjYmo4hVGJBHdhHAv87Ua9j+pyO91FeBSUB+QLNQ48mwIr0kDkYxHBQjcIgBVNIyQ==,#FF4500,"420,420"
2022-04-03 17:54:29.305 UTC,yqMnhjgjyKGHJ3N2gCyxM8REcSZn3XQQdmOkCkwWss2O2LFXnrrQhGftlSu9zMDPAYAKHl4YWTfr7vBG6/Je6A==,#00756F,"892,233"
2022-04-03 17:54:29.307 UTC,u5iy+QB3ANfj8Ap8dMXdw6+8I85Ll612+ki6+HRwJWxEzYfhjFbis1OxHDxjNcLZ/6owP6m8fQh4nPK4595vqw==,#FFFFFF,"420,521"
2022-04-03 17:54:29.307 UTC,X+wRGRmJGuF7QogCN3kIrQlE2NHDvOz7/3p6u6oYxoyR00oZ3WMKBwVA6F4wAkPVK0/1KOYiZzWGuyA0DwPIeA==,#FFFFFF,"47,934"
2022-04-03 17:54:29.307 UTC,0HZcqVFpxJEIaW3WGg24IENlzkJT5yco3D3jFY05jZeVl204VqGGmEuyb5TWbRsNZMJNXtmKFJrZePgJZVi6vQ==,#000000,"43,960"
2022-04-03 17:54:29.308 UTC,jAmLEr2mPRRKjhWqKIpOzjVQpdyuo+GjN1QOIA29uxazTwMYNbLjSNiwcOzKzJbZL8fhHw8OzOTXbidYu+ROuQ==,#000000,"1040,292"
2022-04-03 17:54:29.309 UTC,1ajCNHXH5AE8eCFvoImR6G9Vguj6GtqZyX9pskWOCw7dRf9fckqIasEQZrdZ/APpgGVuBlHw1JxpZqA0kFnR5Q==,#000000,"407,857"
2022-04-03 17:54:29.309 UTC,2rUz3+aJdOmSNY+JoJx6xp/L+Kduvrsw/uAOMT4UgyWA5s3lWdq2UnurHPNN11yMh4iBc8KFGa96kRtvH3Gdxg==,#000000,"1535,899"
2022-04-03 17:54:29.309 UTC,Jxz20dUWobsDDKo3GTY9aVJ+yxuXikMo0/sdxCDVRUvoMfBp0pIq95Fut9GSFJu5LHWMsONyByQvy4aXc30LiA==,#3690EA,"63,993"
2022-04-03 17:54:29.31 UTC,Nx0Xof5/27a1UT/J6a83E6w6mIfftc0Yo3Arvj4dH6OQUwNGTqGbOPrCOYzTOymnj4gBeG/67SpdNalAWsOWyg==,#FFA800,"321,888"
2022-04-03 17:54:29.31 UTC,puzCLQ3BWIiqGaVuxLHs2w3L2bjrGV+NepDFSy4pi0ZjeHfEoQ2vof6jV7SpA58hhuwUpDVuOYk0O8KL3oy6Jw==,#B44AC0,"63,907"
2022-04-03 17:54:29.31 UTC,lrzUkbOjadblCJ73CyqsZwWyWgX4j5WVDhV2saRUSQdSVlkuzZCRBkrK0oEGVpS1NgmSmVJd/x17hWtdPn88WQ==,#3690EA,"1262,456"
2022-04-03 17:54:29.313 UTC,lbbkRQzfsDM3DklF84TWcfH3y9gTw07cRZ1d60A+0+ckDxrdPC2faU0d6iDJuZTfMusRvi1nKZJ+wuMEuLe8Yw==,#D4D7D9,"819,659"
2022-04-03 17:54:29.314 UTC,+WA9z4apOUE/488wO1C7L5IF0Pc2rUDsQWCPQivVJwuYiiuHhdHOxjKXpKR6EvcIf6zNcdccE1A+GH/n7/mGow==,#000000,"16,963"
2022-04-03 17:54:29.317 UTC,gI+iYF+wiXTZcXBDLDrVj1PytrU+r3Y2Py1tFp+hSL0An1LLrlxfNvvNGWBHuE22+gaF1uQFWH1DKU06cC6VrQ==,#FFA800,"1075,414"
2022-04-03 17:54:29.32 UTC,vF6DuFusBqS3M+o3R9hXjxjD/4s3a79gnRN8fw0Cgi1ATpxjnZtc4/+wyX8E5cPicy4r2rqhWZM92pXkdVj93w==,#FFFFFF,"721,725"
2022-04-03 17:54:29.32 UTC,dwTs4wayZsGv0iBJrOEikOW/86SHs57BXQpXMzWmRXvYyi6A4gFoONCk/sG4VhzOO9M4QGA58Vz9HRgp4D3oyg==,#FF99AA,"1163,762"
2022-04-03 17:54:29.321 UTC,/NvtyGTDdDO4TD9jlrEG0UG1aXSV/cM12closgS6RDteJIisQQzCoCPS8zXXqBioYBL2V+j3JDuc1NZDmRetgA==,#3690EA,"41,981"
2022-04-03 17:54:29.322 UTC,nfNrlkZFkSTM1bF/y2IFraJCuUZc+ySF2vn9aH2cv31ZELhimI6TAMkvL2wgfvrE5xVOcLeNITPH6BhTUbaYpQ==,#FFA800,"735,457"
2022-04-03 17:54:29.325 UTC,QOa7d5KLJ/aykrKrAV9J3UULrCFBmYVRR9hEaO6wvwzV/P0j6yKimZekvrZWxnpseHvX7clYAM8Bwlye5Yq5sg==,#000000,"1729,55"
2022-04-03 17:54:29.328 UTC,54Oq5wAOdMsQm2R8u6ds4fRIPt2sUjYoWmbJTYcMq8T/HgQadNQwaTutLH7LS6GJxyP2+CeIYx376l24ys84KA==,#FFD635,"1432,861"
2022-04-03 17:54:29.329 UTC,zFO8x4lYX4xa7kjFCDysO/dW5yfktEDvgwST4z0xQnhsBFPpfzFZnjidqeL0d0AHUbRyIVyRs4piHCrZQDFfmA==,#000000,"1041,57"
2022-04-03 17:54:29.329 UTC,hX03jsBWV5H5Xsbejn5q54/PCvY6Z2bVkMb+LvdPxblU8P6ocfCTxZ7ryIXgOEW5/XhXXhnnaVeI0IfAoHkhFg==,#51E9F4,"478,464"
2022-04-03 17:54:29.331 UTC,+Rfxnt1YX9CvSzQS8YR7KgEVzLVkYRonle4XFNDezHUEnf4lHC8dVbDUcoYYqvSYqYkKq7FYvO+vdOCDN4ZRiA==,#51E9F4,"1678,37"
2022-04-03 17:54:29.336 UTC,n3GnXxVFt2KaJXdHSc4cZYIDot3Mir1l4PM+HiGSYCAYEyDbnsvQvfl1LBgiYiBC+BPJqSchO18qVPS1guaFZw==,#FFFFFF,"818,408"
2022-04-03 17:54:29.337 UTC,GVwtk5/tn5iurcLiwtiAHEj1Buw67rK29hvRNGSiVOgWHDf6G9gQ31Ti2PQ43XQf01NBUnJLJgCoYKKUj3keFQ==,#FF99AA,"627,763"
2022-04-03 17:54:29.338 UTC,43Udx4twBsjIfpeCb+wz7l+uGi9Qw05ciPpoUdhhJjuxzJEsGGnKiHllHiqJwjdGAkA+XiXL9R3OIyOWplMqbw==,#FFFFFF,"1649,268"
2022-04-03 17:54:29.351 UTC,Yys8GciCay53es0+BrJiqsrnu8v2QIKIT0/G8izi4kdtbHjX0qejigDzwHY7sDqcnViDYrLSZJP2SPK+eDl5xw==,#000000,"1569,168"
2022-04-03 17:54:29.355 UTC,Q1r0F8GGi/n6nqtnno9Lv2uOD/mRnSFCHRTH3ZNyeuCNFu2h59FNgDNPM0cHmU2khR2W0pry6FCHYQItIVU4ZQ==,#000000,"1580,252"
2022-04-03 17:54:29.357 UTC,/HZ2PsQ533JiQLWBz1ra85U6z+Qdpt3kWhF0UkVMCCi4+qiD4SwE8FRptNeaOg5KeTc3HjcB4eubsodXVI7O2w==,#3690EA,"18,923"
2022-04-03 17:54:29.358 UTC,dB+RkbjIgxLDT8YCiPvRfcW0NUxS1Eyi7nmf1VZeX49AAZPD3QuJyscE400DfqOmFCffhUYdSq4JqXbRQ1t5VA==,#7EED56,"1277,312"
2022-04-03 17:54:29.358 UTC,SaJbWk4y1LMv3fczwhDdLtJ4yTpsl17gva9c7yZzR8qIz1ARNWPglIxThxwLVtPd8JzHY7ja4/yxiWgwcYa8eg==,#FF99AA,"1373,647"
2022-04-03 17:54:29.359 UTC,W40VNjToh2EQVk3Xktc4v4Cb51iuno559usUuZCfnyJpz/dgHFrOC3fpLNGeDYYevZ4ZZNVoLxTY+BPcLcaNhw==,#3690EA,"47,972"
2022-04-03 17:54:29.359 UTC,izdbIFAGwMoJxkvaBaISqFhES7zPlUTJ3josAmX0VrrW1nXvHt2tCdV1bCVjXLrLE6NF/cUP+pNadA0gilepNQ==,#FF99AA,"998,245"
2022-04-03 17:54:29.36 UTC,/mPEP+Hg9V5UC9XtZr1ax1nWk6uJAGcn3581O3wr4zZbHm4J2g2ZqEdUOnB632PavZ7uSNaMwk+z2uyazyUOEA==,#BE0039,"185,215"
2022-04-03 17:54:29.361 UTC,jQY2hYUGpcyvCWICHLNeoAYedNJJ2bX78oHxZ0zkbYTNGBkXCy0NEsVcREmr5H+YrRMNEvbipIwp2gpDIwqqsw==,#FFD635,"1652,261"
2022-04-03 17:54:29.365 UTC,3z1NmrOVUDnzj/mDTWqg8phnr3hbc6FciL9/8ymG+neWxAQdMTP9j1X9yhngd1lOxLoTb+gDcplYOjwen8jwiQ==,#FFFFFF,"822,882"
2022-04-03 17:54:29.37 UTC,7yux2wQZHLCJaxED1qQwpS0AL2C7sjfzjMHPJNFf6oJLf8bimgRA2ZFWCRn0B1dNc8u/e8grRUK5frITpN8txw==,#811E9F,"391,495"
2022-04-03 17:54:29.37 UTC,gz6xl6x+o1vDmHgkvHiw21ZHX97T9o+D2nLEcZuQdRd8lgh4FCRntD81MgRGTft5UVVdDSPzSTSdo/pUd9zIgQ==,#3690EA,"48,958"
2022-04-03 17:54:29.371 UTC,0d58thl/HW7dZeN4io6f8sMuy/Rlco2Cp8+lTYzYkbXoETkegOktt3in75k2Aa9eq5FEQ26lRdlZc/dg1CpwsQ==,#3690EA,"52,994"
2022-04-03 17:54:29.371 UTC,d08LZhvYO5PQ1EKbkl1IAa7uxWF/s1uUJKM5tLjCJ8k/yQFQwqqRMapoVYcY0Z6qK4DU+Hc7Hh8vbnu+8m1Hmw==,#2450A4,"1569,791"
2022-04-03 17:54:29.372 UTC,LzV2jiH4vakDHhPTkgm34vmpCzUc4BJku3rPNnq+DdQdF9ih3m9DlAuIZBSYh+z+9U7qvOGug27WL/nLJ/AOIA==,#FFFFFF,"1751,556"
2022-04-03 17:54:29.374 UTC,er7ATWknucmmDCjZM5s/mFhj5c7PQUeKdD4j33x60d9/4S0xGob7xMrHL0TSA/Ib0t/jcbHBnTBgkDsLOzo8Yw==,#FF4500,"526,634"
2022-04-03 17:54:29.375 UTC,03Sw/tPxsntIl2cPjTXceRr0CSkqmD03Ss9XhtdaYEu+0Yt5AxiCycsFGE978H3XOh2SJigv+9dd5zoCusLQ3A==,#7EED56,"1920,323"
2022-04-03 17:54:29.379 UTC,4KIqVnEDfHDv3zJhx1v/kyeO0EE+I6LOQwgYp/ZUdRDfh+IIrD07zEdn5KshRbQAvwfUF3YqS2qDLFs71wTI7g==,#FFFFFF,"1660,256"
2022-04-03 17:54:29.381 UTC,30pSFr4p2dqiMTwjiYp+JSuv+Ki5zO9pwRvmr4XGfwyCKRNUnIfGZxLaPlN6wy00vrrWmVtgpFcdeJADUuXbyw==,#51E9F4,"1550,810"
2022-04-03 17:54:29.382 UTC,MzPlC1u5y/6yGchgWTBqaNs7VDK30IQ/n7C7bdXj05CByY+35AIDjzFoyG/mBQn4vtaVoJpigxJrjcrNQVBhqA==,#FFFFFF,"199,517"
2022-04-03 17:54:29.386 UTC,blZQJ1CBrU3v7ikKP9oEtx02AJvlvpK6DRU3jGdUkDVCm0CI9wcv043ifvaHS3kKWoOdRnvk6V5/XCHl9cyMNQ==,#FF4500,"847,861"
2022-04-03 17:54:29.389 UTC,WgoJerHfGA3rvVLcRJaHQbC/FeOzj0bTCh9/aCEcWnit5RsmIssTTkI5yPCG2QBFRQzy9q97Z4s0DJiPAWdIFA==,#3690EA,"74,930"
2022-04-03 17:54:29.392 UTC,PDHk8SapgfRwwVjkbNL+BcSDRmt1to7bA1b7gm1ZZbnh3mZI4KjJewSU9/SxOwzFDwQBTaa2AFWHupiG0ozWwQ==,#000000,"40,910"
2022-04-03 17:54:29.392 UTC,iLjBXGIO7Dcy0bqoQqHx8XW0PXmINsISUxOsnRBF2Z6ujsKJKQ+kPvn1wUf/f5RgZSAlU2AZ2V4KQa/KoyhAFg==,#3690EA,"71,919"
2022-04-03 17:54:29.392 UTC,AjG0ljwhdS/SP9ei6+LjQ/SJVhJz0sikl8SMJzznrtdEiKjtGCp7kA5EcQYxNf7TbXS+UXuCENIyN4M1BqJ1fw==,#3690EA,"79,945"
2022-04-03 17:54:29.394 UTC,PzgTlMLKfCKA0bPEAf96OTuvwsR64YMfsxQcPjH8VJClyRzo48FLxOfnailxB5RVi8orha6RTsDKcXE8veKtKA==,#51E9F4,"360,563"
2022-04-03 17:54:29.395 UTC,iWXkMq2XsQ5tuL7f+FAnokC/Pz2HNb/B7ZpPPzwCPGPRokZupfOTT4/jarLIx0zU+RTmZPPVBPl7IQhgdayK5g==,#000000,"74,939"
2022-04-03 17:54:29.396 UTC,M5gp9BHAQ+X0mVxhpp1lz2C0T55vyfCv9AE2fndCzhPuOHvF0SADPs12pp2ICIeWeyoEmloIcQnPa7OE2X3bcg==,#3690EA,"73,972"
2022-04-03 17:54:29.397 UTC,jAOdzn5znK4OKA2/hIBQFg360FzMcwZ4UjUPhBVrOqjn1yHCY51znQn8Bc5CRh9MRHh0s+bt3TIeq6PhOLnGUw==,#2450A4,"1502,746"
2022-04-03 17:54:29.397 UTC,BH06YoyklSJWGLU5OyftcRlLB1AW/pqIK8vGeobeH9/VjQUNZpTQGYm68hUcGe2kcpT+3kq2GK42dKmcdNzEVQ==,#00A368,"911,720"
2022-04-03 17:54:29.399 UTC,W2xvAULZZQUN029l2jRzPdLfpJGDX/pieHDkEXtZWN2eTsgQkHF1a13amus5TwTlNScR35EvOSPsUd+AGHD1KQ==,#FF4500,"1865,281"
2022-04-03 17:54:29.4 UTC,AgvEOwyudZYrrFo/ZTc0GJEtxEiashoy2A6bCBEvFxOrtovL76OXGhi74zdFU4yEDqnXVtOa6Av60f77R7GDxw==,#BE0039,"251,385"
2022-04-03 17:54:29.4 UTC,jNZ4C2t2nSVPmTs/oIQVEE3AVe6ffp19Z6fztFaiuKv+zjLOX2U5q0ffnP+cXsn+Uxkh0CY6p1D7eP6bYtaVpg==,#FFFFFF,"397,388"
2022-04-03 17:54:29.402 UTC,7ZdYmRiJLliCsq6rVp9ObjkcwKwTeFQ9msdDyySyq4gTGBdvUmHVHaI8j5EEspMHELjigqj1k45loVASRZ4X+g==,#FF4500,"1656,267"
2022-04-03 17:54:29.402 UTC,oDSTpDCbxleNXv/SSmdfM0nzF6tqz5/MU8upKHs7cyUzEiAtDBVqg8rCg/I91laFnI7zNZrUNRAb4WnpUOFE9w==,#000000,"75,939"
2022-04-03 17:54:29.403 UTC,DZSdYZTPmFL9HXsnGyZ6mx2ANvKZ58EY5zbKLRYkHMuRsz7q1RRGR1sJNjcjnuhfuJIREbkXb6BgrbS4l8+GKQ==,#3690EA,"1402,338"
2022-04-03 17:54:29.406 UTC,fGV49JFnT5YkeVmOnl/7/BHpREUdLr/7F9ECfvidY7V7DtyJM4zUC3v8cZ8jF2iY8tZ8iZogCZO6RsPuiG0gCw==,#FF4500,"237,30"
2022-04-03 17:54:29.406 UTC,omZRpob8NfQsSPmy7+JrLCZJQOAP+z1Y0x5H+t9H8vjehZWP+5RocJ77IDaYtMrFWB09NkSBFuBfHrKBrmqOWg==,#00A368,"1394,651"
2022-04-03 17:54:29.406 UTC,nYjO3STps0egNIT2tJVqkh6RA26XJ9v80w5FrRGvKBPUDfstATE7ZoGmJtGxYvQHpKHf8UqxHaknzLM+6q1Xrw==,#000000,"413,809"
2022-04-03 17:54:29.407 UTC,Of10Q/tx4NyOCmOdpMSeEVBBDM1uYBQBY9jIjihbbToNjibn7pbcBSQhI7fCbUnIAZmlI4UiPNc1i7v3mFIWeg==,#000000,"475,870"
2022-04-03 17:54:29.407 UTC,6W/cjZan8lphIXv2sp4DFKmRGzRAREazEsSmRE4hKZALcejRpETGzOgnGezLsHEhyDigOLVH4qFcupN+p/lyGQ==,#000000,"75,938"
2022-04-03 17:54:29.409 UTC,f/CUbbUiWg3CUd7+IvSEv+N1igjmZIkNm64SlzxIRsxzgeZEROH4YhVDAWVDwoi7119lzfikbH4yBxZNapXWUw==,#51E9F4,"924,77"
2022-04-03 17:54:29.41 UTC,foUmgg++6r1FKeSVU4gaj5JFfpc1eSlbAdTPsO5Bid2AA6T5LeViSGQL7ANL6S3ByobRe15rgfiU42GiIOXN6g==,#2450A4,"19,135"
2022-04-03 17:54:29.411 UTC,KVgjhF0m/VHoAxZQ8FZaVpTnSo7MtW0JAex6yGzaZ6D6f4X+wjEeVHmlD+KtB39aOFooMJB+RmM5kuWuHLRbaQ==,#3690EA,"28,962"
2022-04-03 17:54:29.411 UTC,QUG8Y72x0MScBemcYy2rhs6s/gDfOBeQB1p1GnlHXKDIoSXAtpMO6PDCPDJ+em1+4GXOuRtKoyk2jYocfMUxZw==,#FF99AA,"1970,230"
2022-04-03 17:54:29.412 UTC,jQDWH0EVvoJDHqyjCIRCIBSc7QKPVXmZ1Sd/fb6uWQsyGfmq4Kef9babIpMl7TJFV1z6NT1HvU+ZMhmnb1ygYA==,#FFFFFF,"364,181"
2022-04-03 17:54:29.413 UTC,QSo/6mo1JO7FH2lEL4Kv9Kw+eChB60P9OND+txSGj5dmu1Ws2iP1T9ZgeCKDRY0yF9W5MEvy2Ls5X+U71W8zQw==,#898D90,"1742,406"
2022-04-03 17:54:29.413 UTC,f4HEgkK9i4/eyrzz8SjIhaSrhHeBFCJzFkSirwAgFsGBb/4tlf+nEvC+VlH3X+JB/fn7HBf7CgaCcEGWSTtnNQ==,#3690EA,"52,960"
2022-04-03 17:54:29.413 UTC,HThGjIC15uiwrv8WP5TghrsrOGr2g9gjQpTmZNkfTLbRkauKt8OmNkxdFcFwfw/572rnpdmSOj8eJN0QOhot/g==,#FF4500,"385,430"
2022-04-03 17:54:29.414 UTC,+vg5ZhvZ4bViDhzAG7+o1Grkrkl0WtXMFgmrLjjrWFomRKyYYzrIUTHzclE0QMSFZyzbM6KJson3718Z/xEgcw==,#000000,"76,966"
2022-04-03 17:54:29.415 UTC,bmz+Y0IfZBXtafn3IR7Zr5MlOpBOY//7ix1aDF5JwRDX88T65ds6PMXPCrJfoRHPW6XucdbCJ1mmtk0+CNdgBA==,#000000,"15,976"
2022-04-03 17:54:29.416 UTC,Wxvaa8BKmExDaicNuaJe5qWKztHRvpmsrOvZvGlMYZM9uWUPLlwCdJR4TG6/SeiWpUOiucCPj2hdY+V6nza4vA==,#FFD635,"1673,273"
2022-04-03 17:54:29.416 UTC,81L02g5yb8HAQKErXCQrreT0qVt0vva87uiWmXjB4LQO6LiGPzWk6En8iFAz/lKq3UQylQ2DBRS9PWqaYpPiYA==,#000000,"75,939"
2022-04-03 17:54:29.418 UTC,ZDHlwV+SX1C9fYbGzmFgEtWH7c12/thWWH77dNDFUtvI5taq9BBdHpuf/JVnn1fE7xe8aBLO7bZHZ4UEsXfCCw==,#FF99AA,"21,136"
2022-04-03 17:54:29.42 UTC,ibEOO9M2cE6W3AfnhFOak9cPUQW2tc05RiRhvbq3YMOkh/GE3fRASEE3xLh5YJZMRvgrNfOSVmSSaxsDtqY/Qw==,#3690EA,"26,912"
2022-04-03 17:54:29.421 UTC,CM/E59der+7ulXYEnJsiFKEhH1JVBIEZ7z9VFIholHzxxlzxzenIg2iACvgoh7osMss8H6F3MX8g/QQmTVa+BQ==,#51E9F4,"1579,822"
2022-04-03 17:54:29.422 UTC,O2caDTAKdPKtbaCaHzi4Ffi39OSifHPHpAyRRwUufspeR7ezmC+FeHDyK0gfyfv7qerAYStTsKISLp3Xs5QQYw==,#00A368,"930,491"
2022-04-03 17:54:29.427 UTC,H6Qeo4qb+ezeADe3AbSzz2FAmjXN4vqgp4jMAmNJ0iZoslTCAhiv5Rb/+C6caj2HTcic7ibSSXIEluZ1cc2ofg==,#FFFFFF,"1576,262"
2022-04-03 17:54:29.428 UTC,umpEuJMu6wUgVzYoU/emTcetLtsSxeY/x0F6BZWqInybDr/229AIB7EXfdxi0KUdzmNj+fgR+65Xm6wYpC1TUg==,#3690EA,"16,988"
2022-04-03 17:54:29.428 UTC,e8qtwHTlqHUqxNylHR1OfaJJG0KvksiF+VmwTyO+55j43mUa3WUBj3iNJu9dERRNEU99w1RN+uu9z0xD+pBfJg==,#493AC1,"1534,823"
2022-04-03 17:54:29.429 UTC,tq9tRNDdnMTV5IgnG6DNaJfeLP9n6/IcxI7A2NPIYr8o6MVL2mg5hZKAxyip2zcqibtUznoC7b/OvvodmFyXIA==,#3690EA,"22,941"
2022-04-03 17:54:29.431 UTC,TDP1u1hX8Cj4AGz4AB6lgTFjRja6wiXhslTiE6rXTJ9RcI28sM2xy9kugyeek5n+/KyEFTLgAUtYdzLkfWjbpw==,#000000,"42,994"
2022-04-03 17:54:29.434 UTC,4bR2ALNGJMWwkBxoMmaBiu44UOPcIAvKCPQ5UyNjBZZE0C+O9g7q/m/GuZ8xZ3TxZgGfqAXKLqE7CgEmgpy5wQ==,#3690EA,"1404,326"
2022-04-03 17:54:29.435 UTC,wPePTkN88ghCwTBsTOeQ+BuMbCRn9rAMKGg0yk28Oyy4btS3Qhc+zTNWHMSqmxg7fQRA2cGeO4mo7TOgOnNKjw==,#B44AC0,"78,986"
2022-04-03 17:54:29.435 UTC,+bCBJxBVNAo8SXV/hukPvy9uniAH8+etP/NmQx9uUlUatCjNdnOQeSTq9DXlDuIbukeJwov23rLsOtPnuJjl6A==,#FF4500,"1430,314"
2022-04-03 17:54:29.436 UTC,jS871QDu0qujNvYqee12LHH28H3tsHWM0HFEM7BOQucz7cP/kb1LlbNlrfXsJNlALcpNcQUI4ACWTxIZgv/eFg==,#FF3881,"1816,961"
2022-04-03 17:54:29.439 UTC,1Hn2bQLo8VaArLOZhlzOA8gYIOAkgoJbqCVqPgB2oG3Cgx4DwprJaJohyDETAF36GSowb6u+Y3KnZy/+A305vg==,#FF99AA,"1907,736"
2022-04-03 17:54:29.439 UTC,5HsPFLTMiUZoQBFM1in7Fgh0Icn92JB0oAg5K9p68QDy1OKD7WCvQqP92Mv4N2Qx597IiytxpyGu6xjRq72+mQ==,#7EED56,"640,935"
2022-04-03 17:54:29.44 UTC,WNtrMLiDyGU9teVDQeAsuZOouBIiVKcbK4wau4dMf6r/RXLP5XkcJzn5X/ybSYKoW/sdt3lrQDsv23r0Aqt8mA==,#FFD635,"627,934"
2022-04-03 17:54:29.442 UTC,HylFGgrnRrROucgtfTYPWPJRqotJguHtfC/EM8yT9fa+hdcOoWjSa8csZxGahM0NF6Ltivq4CdHmgbyUC6ddpA==,#811E9F,"61,949"
2022-04-03 17:54:29.467 UTC,fB2xwqh+u0Zp85IO8vER6xMwDB/NYp8Kfu3sCCavPorTuzHS0MNYSCdpWOL0wxQevQckWxEFABHXOfDhAIkBWA==,#FF4500,"476,454"
2022-04-03 17:54:29.467 UTC,HX5COAET+ImpFhKRQ+kXAlKZdvcQCHpfbzb9pfb4Bj0XoxZeEQuZ5HQgaSdfN06MZlBJajc45OrhilCNLXqvKQ==,#000000,"1891,223"
2022-04-03 17:54:29.468 UTC,/CXA3YICkzuMXGSZB58AqhQpN2prA7o/MsSNbOOsqNsjeHfONUYidJyv02r8Js242/XyOxMzS1CnbLFsCNVoTA==,#2450A4,"510,875"
2022-04-03 17:54:29.469 UTC,fMkUP+p0gSvp1UfN/ujspe85REPlm/ijow0HMWs5uY1Cd4KZrba5PfjpN19MN1Vvu/hBfs4oTROjZ87xngkd6Q==,#000000,"75,939"
2022-04-03 17:54:29.469 UTC,5yFB+vcqLL8ao5T/edG/OnuUSeMHeMAYqelBJJQ9wvMBLryhy++MntVBYbIMjI7LjTSaDuEmhQB+a2oc690Ocg==,#00756F,"506,578"
2022-04-03 17:54:29.47 UTC,HHUOSRFBdnUNSAi4oHssrd+X4Y/a8viXPMKCvyahLpnmCfqzH1Riyy1iNwyJmfKT/IrdfoV6LpeicZvdv8A+2Q==,#000000,"914,366"
2022-04-03 17:54:29.47 UTC,Ved5ZXkVGuMVODx3o8HgnLhScHp6pTu4M9kAsuTlP45OujWxiBKaGZqc5CViPaWCpW0DhGQ+43nkIepepnRD7g==,#000000,"75,939"
2022-04-03 17:54:29.471 UTC,pvFydoiLmP5TvjSzm0ksDsARLPiTydVQQ10934xryQ1U8W8W6r+I9L6t6CexnaN0KyonCyNQ6P4pKaWVzACyeg==,#000000,"339,553"
2022-04-03 17:54:29.473 UTC,Bg6TcF+jp5XKthVY5De4lNfEv/T141hH1SPr0U9uu2bXOE+obT/5/cCWiXMt63oEOEVYzWN6tNcIuRZGl+HHwg==,#FF4500,"341,501"
2022-04-03 17:54:29.474 UTC,sGZLmIXRW5o+JMW5wUi3nTXMLjaUjGtFMguWzBZ33LAwIkR8wwba4EH1uUhlE7ZkUNDwKIjBJqwkaV4wmsQ9OQ==,#FF4500,"1105,20"
2022-04-03 17:54:29.475 UTC,y8YAZPNzef+tDjunZa35rbW2J6BG4yiksSEm9yrYlv3giCxWid+Sf56uPvOd7snjeRNaPLZnu0ISLJ1ZrTkoUg==,#000000,"1502,705"
2022-04-03 17:54:29.475 UTC,TfUxznjQA+jT3ZmKE1+DTlK23d6gtGOGLklYdc5wjo+iNvlIBK9Gh4aMWqalXG0SShFbsUksMz1okRjDZHDZvw==,#000000,"17,980"
2022-04-03 17:54:29.476 UTC,6E7/2lj4aVI6mul0cV6cYIStKg5JQngvfuDJp9KYLGG91zwwK82KqIJk9TaTgsjKlw4nTxuEMyxzSYax60jpbw==,#FFFFFF,"996,775"
2022-04-03 17:54:29.477 UTC,Zu5czw3BTAdV/HVlZS/b6dGa57TxXm5h8aEM3DjyHkt6S4BJyc2jeqvkvixqNYgaymtJ/fsVN1+wu04DRrEIAg==,#898D90,"256,567"
2022-04-03 17:54:29.479 UTC,wNshjJ/myXsO15L2EBPw8+ccOJ06CzxL01Im9BA/knQIfPQDJRE61fkIW+TndV4TcKdnHtHTAmIw3IIjXZ3Qpg==,#FFD635,"1658,254"
2022-04-03 17:54:29.49 UTC,ehIlHajrblyGf2VK62+Ao7VE8DbMhvZsO7k8+e4FcpZ9niAmxemSxtje/YvnZ85/+L4GfylSEvP3PH3P6jZTjA==,#00A368,"1414,415"
2022-04-03 17:54:29.49 UTC,xk9IlFRBg2nNC1SxfE1OMElKUhH7YJfHt2eKG9z4u0GpTiL4vbYy9m7yLWX+4GyccCPYbYG4W5tZWyMMEIuJBQ==,#000000,"334,296"
2022-04-03 17:54:29.491 UTC,2kf3oUXMj8uCxpuZnMKjHlfaRMIHNrh3L10BediRJzXvhiwauutWhywycoCOBYrk1qlqU1sxFV5Is7a0VgRc2w==,#B44AC0,"81,913"
2022-04-03 17:54:29.491 UTC,lwEYcBqXxPb/wwqPXGrWUYg0zeJznkPDOK05l2t2qT533wRm2xwDrNsmKQUFAzwB1OEsLDzp+iG4M80a8PQH5Q==,#3690EA,"44,963"
2022-04-03 17:54:29.491 UTC,p7+F9gj9emEOohN7eHNvZsBciUOkoDqJ/uIn4q45CICBMstKmA0i/jVG1AhacdEjCVZWOIy4oWRQZaHfgdaKRw==,#000000,"43,960"
2022-04-03 17:54:29.491 UTC,N09tmUk1wkykXwTXR900+SgLvyf0vvxP7jfPWAOur5iOlgbN5hDsR3a4sC5augkU1V2gB3KG5k52YB+IOeKBRQ==,#000000,"71,950"
2022-04-03 17:54:29.493 UTC,sp1GsBWLj7FQM3iDfedLvVn/5GCmwDMPACCZ4r1SMJ2tdzCB1IaV/Zw+bN2ctEaOzPryn4yincAvtgnC5NGyRg==,#FFFFFF,"201,495"
